unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1629936000000.0,2021-08-26 00:00:00,ETH/USD,3228.2,3236.0,3209.3,3214.3,1711.9077588899606,5502585.1094
1629849600000.0,2021-08-25 00:00:00,ETH/USD,3170.9,3249.1,3077.4,3228.2,124555.74680561923,402090861.8379
1629763200000.0,2021-08-24 00:00:00,ETH/USD,3322.5,3360.7,3148.2,3170.9,116090.45476464095,368111223.0132
1629676800000.0,2021-08-23 00:00:00,ETH/USD,3241.7,3400.0,3234.0,3322.5,135368.40627497365,449761529.8486
1629590400000.0,2021-08-22 00:00:00,ETH/USD,3226.3,3276.2,3127.1,3241.7,76247.41084292192,247171231.7295
1629504000000.0,2021-08-21 00:00:00,ETH/USD,3286.9,3311.9,3208.1,3226.4,75978.37710014258,245136635.8759
1629417600000.0,2021-08-20 00:00:00,ETH/USD,3185.5,3303.1,3179.1,3286.9,94929.27852651435,312023045.5888
1629331200000.0,2021-08-19 00:00:00,ETH/USD,3014.8,3200.0,2959.4,3185.5,117451.05471323182,374140334.789
1629244800000.0,2021-08-18 00:00:00,ETH/USD,3011.5,3127.4,2950.0,3014.9,129932.98858612224,391734967.2883
1629158400000.0,2021-08-17 00:00:00,ETH/USD,3147.2,3292.6,2989.0,3011.5,183605.93732389176,552929280.2509
1629072000000.0,2021-08-16 00:00:00,ETH/USD,3312.4,3341.3,3134.3,3147.2,124807.12943203482,392792997.7485
1628985600000.0,2021-08-15 00:00:00,ETH/USD,3266.1,3327.4,3112.1,3312.4,109870.88675999275,363936325.3038
1628899200000.0,2021-08-14 00:00:00,ETH/USD,3325.0,3334.8,3208.1,3266.1,74768.86083775757,244202576.3822
1628812800000.0,2021-08-13 00:00:00,ETH/USD,3046.9,3330.7,3035.3,3325.0,113425.31593467669,377139175.4828
1628726400000.0,2021-08-12 00:00:00,ETH/USD,3161.9,3240.5,2982.3,3046.9,132233.36961971183,402901853.8943
1628640000000.0,2021-08-11 00:00:00,ETH/USD,3142.6,3276.5,3120.2,3161.9,125084.2484679781,395503885.2309
1628553600000.0,2021-08-10 00:00:00,ETH/USD,3162.1,3236.0,3052.7,3142.6,128214.03546849743,402925427.8633
1628467200000.0,2021-08-09 00:00:00,ETH/USD,3013.7,3190.0,2895.0,3162.1,147592.22039524367,466701360.1118
1628380800000.0,2021-08-08 00:00:00,ETH/USD,3163.1,3194.4,2950.2,3013.7,151957.96386103463,457955715.688
1628294400000.0,2021-08-07 00:00:00,ETH/USD,2892.9,3174.5,2866.7,3163.1,149613.54784439318,473242613.1866
1628208000000.0,2021-08-06 00:00:00,ETH/USD,2829.2,2951.1,2721.6,2892.9,111418.9167495247,322323784.2647
1628121600000.0,2021-08-05 00:00:00,ETH/USD,2726.0,2846.2,2529.1,2829.2,187228.5890730242,529707124.2054
1628035200000.0,2021-08-04 00:00:00,ETH/USD,2507.3,2773.0,2458.0,2726.0,177777.13645601613,484620473.9791
1627948800000.0,2021-08-03 00:00:00,ETH/USD,2607.7,2632.9,2444.0,2507.3,211473.50981242768,530227531.1527
1627862400000.0,2021-08-02 00:00:00,ETH/USD,2556.0,2666.0,2505.0,2607.7,140425.96277689154,366188783.1333
1627776000000.0,2021-08-01 00:00:00,ETH/USD,2533.9,2698.5,2516.0,2555.9,129604.12933424626,331255194.1654
1627689600000.0,2021-07-31 00:00:00,ETH/USD,2463.3,2555.3,2423.4,2533.8,78351.58954739915,198527257.5952
1627603200000.0,2021-07-30 00:00:00,ETH/USD,2384.1,2473.9,2317.4,2463.4,140639.05154542503,346450239.577
1627516800000.0,2021-07-29 00:00:00,ETH/USD,2301.7,2406.3,2267.4,2384.1,93823.9298903989,223685631.2517
1627430400000.0,2021-07-28 00:00:00,ETH/USD,2300.3,2346.8,2246.2,2300.8,125341.65097974615,288386070.5742
1627344000000.0,2021-07-27 00:00:00,ETH/USD,2228.9,2319.5,2152.5,2300.3,195267.12915963135,449172977.2059
1627257600000.0,2021-07-26 00:00:00,ETH/USD,2192.0,2558.0,2174.1,2228.9,283769.63141177257,632494131.4537
1627171200000.0,2021-07-25 00:00:00,ETH/USD,2185.8,2199.0,2070.0,2192.0,85253.04202258211,186874668.1135
1627084800000.0,2021-07-24 00:00:00,ETH/USD,2125.2,2199.9,2106.4,2185.8,71562.40764543873,156421110.6314
1626998400000.0,2021-07-23 00:00:00,ETH/USD,2024.6,2132.7,1997.0,2125.2,108804.27330938265,231230841.6371
1626912000000.0,2021-07-22 00:00:00,ETH/USD,1996.3,2100.0,1948.7,2024.6,124847.05180870295,252765341.0919
1626825600000.0,2021-07-21 00:00:00,ETH/USD,1786.3,2042.3,1754.8,1996.2,164890.2546217313,329153926.2759
1626739200000.0,2021-07-20 00:00:00,ETH/USD,1818.6,1841.1,1718.8,1786.3,150977.96123120416,269691932.1473
1626652800000.0,2021-07-19 00:00:00,ETH/USD,1891.6,1918.4,1803.3,1818.6,90184.54345051138,164009610.7191
1626566400000.0,2021-07-18 00:00:00,ETH/USD,1899.5,1994.4,1878.6,1891.6,97882.87773546204,185155251.5244
1626480000000.0,2021-07-17 00:00:00,ETH/USD,1876.9,1920.0,1845.6,1899.5,73200.57372777046,139044489.7959
1626393600000.0,2021-07-16 00:00:00,ETH/USD,1919.3,1965.0,1850.0,1876.9,151624.28144498906,284583613.8441
1626307200000.0,2021-07-15 00:00:00,ETH/USD,1995.0,2042.2,1880.4,1919.3,113963.15261142084,218729478.8071
1626220800000.0,2021-07-14 00:00:00,ETH/USD,1940.5,2018.4,1864.0,1995.1,133776.67691123253,266897848.1056
1626134400000.0,2021-07-13 00:00:00,ETH/USD,2032.4,2047.0,1917.3,1940.5,114272.74422066478,221746260.1602
1626048000000.0,2021-07-12 00:00:00,ETH/USD,2140.7,2168.1,2003.0,2032.4,86174.96575152529,175142000.3934
1625961600000.0,2021-07-11 00:00:00,ETH/USD,2111.0,2176.2,2081.1,2140.7,60952.77971051526,130481615.5263
1625875200000.0,2021-07-10 00:00:00,ETH/USD,2147.7,2194.0,2075.0,2111.0,99288.73536101374,209598520.3471
1625788800000.0,2021-07-09 00:00:00,ETH/USD,2116.0,2189.1,2048.5,2147.7,138939.7516315128,298400904.579
1625702400000.0,2021-07-08 00:00:00,ETH/USD,2316.8,2325.6,2083.7,2116.0,165838.6609652174,350914606.6024
1625616000000.0,2021-07-07 00:00:00,ETH/USD,2322.8,2410.4,2294.2,2316.8,116265.44160997926,269363775.122
1625529600000.0,2021-07-06 00:00:00,ETH/USD,2196.8,2380.0,2193.8,2322.8,140839.73998523332,327142548.0377
1625443200000.0,2021-07-05 00:00:00,ETH/USD,2323.2,2324.8,2159.2,2196.8,139753.5516349235,307010602.2316
1625356800000.0,2021-07-04 00:00:00,ETH/USD,2227.6,2398.2,2190.0,2323.5,95354.40210768237,221555953.2972
1625270400000.0,2021-07-03 00:00:00,ETH/USD,2155.0,2240.0,2113.0,2227.6,61686.07254044712,137411895.1911
1625184000000.0,2021-07-02 00:00:00,ETH/USD,2106.3,2160.0,2016.9,2155.0,87352.04308946636,188243652.8578
1625097600000.0,2021-07-01 00:00:00,ETH/USD,2276.6,2277.3,2072.0,2106.3,122988.1273638133,259049892.6664
1625011200000.0,2021-06-30 00:00:00,ETH/USD,2165.7,2289.9,2089.3,2276.6,112250.82017618378,255550217.2131
1624924800000.0,2021-06-29 00:00:00,ETH/USD,2084.5,2246.3,2074.1,2165.7,119633.19907198598,259089619.2302
1624838400000.0,2021-06-28 00:00:00,ETH/USD,1983.1,2147.4,1962.0,2084.5,115375.55462993524,240500343.6261
1624752000000.0,2021-06-27 00:00:00,ETH/USD,1829.5,1986.3,1806.2,1983.1,77132.99302077557,152962438.4595
1624665600000.0,2021-06-26 00:00:00,ETH/USD,1809.2,1852.3,1716.1,1829.5,114213.50971719048,208953616.0276
1624579200000.0,2021-06-25 00:00:00,ETH/USD,1990.1,2021.0,1790.5,1809.2,137832.7893737011,249367082.5349
1624492800000.0,2021-06-24 00:00:00,ETH/USD,1968.6,2037.4,1885.7,1990.1,64641.50229631677,128643053.7199
1624406400000.0,2021-06-23 00:00:00,ETH/USD,1880.1,2045.1,1822.9,1968.6,116795.48839022656,229923598.445
1624320000000.0,2021-06-22 00:00:00,ETH/USD,1885.6,1997.4,1699.9,1880.1,229633.71237599067,431734342.6381
1624233600000.0,2021-06-21 00:00:00,ETH/USD,2243.3,2259.6,1860.0,1885.0,291397.7911546949,549284836.3266
1624147200000.0,2021-06-20 00:00:00,ETH/USD,2163.8,2276.5,2042.0,2243.3,77404.04260776534,173640488.782
1624060800000.0,2021-06-19 00:00:00,ETH/USD,2234.0,2278.6,2161.4,2163.8,65713.79995105832,142191520.3341
1623974400000.0,2021-06-18 00:00:00,ETH/USD,2373.3,2377.3,2137.6,2234.0,133151.52409427037,297460504.8266
1623888000000.0,2021-06-17 00:00:00,ETH/USD,2367.3,2461.1,2304.5,2373.3,73318.94369316984,174007849.067
1623801600000.0,2021-06-16 00:00:00,ETH/USD,2543.3,2557.4,2351.1,2367.3,82049.5473926414,194235893.5426
1623715200000.0,2021-06-15 00:00:00,ETH/USD,2582.1,2640.9,2508.0,2543.3,65842.39446066135,167456961.8318
1623628800000.0,2021-06-14 00:00:00,ETH/USD,2509.9,2637.6,2462.3,2582.1,54947.93279807134,141881057.2779
1623542400000.0,2021-06-13 00:00:00,ETH/USD,2371.2,2549.9,2309.0,2509.8,64142.6626174994,160985254.6374
1623456000000.0,2021-06-12 00:00:00,ETH/USD,2353.8,2454.4,2256.7,2371.2,75381.99147684718,178745778.1899
1623369600000.0,2021-06-11 00:00:00,ETH/USD,2472.1,2498.5,2319.9,2353.9,76421.43042716343,179888405.0825
1623283200000.0,2021-06-10 00:00:00,ETH/USD,2611.8,2625.9,2427.4,2472.1,89355.00609392824,220894510.5648
1623196800000.0,2021-06-09 00:00:00,ETH/USD,2509.6,2628.6,2406.8,2612.3,128597.87612540672,335936231.8024
1623110400000.0,2021-06-08 00:00:00,ETH/USD,2592.3,2622.1,2308.8,2509.6,255742.6426724976,641811736.0509
1623024000000.0,2021-06-07 00:00:00,ETH/USD,2712.8,2859.0,2570.0,2592.3,192235.787912703,498332833.0061
1622937600000.0,2021-06-06 00:00:00,ETH/USD,2627.3,2746.9,2614.6,2712.8,84793.07233751105,230026646.6372
1622851200000.0,2021-06-05 00:00:00,ETH/USD,2691.0,2817.6,2553.2,2627.3,135744.8168281125,356642357.2525
1622764800000.0,2021-06-04 00:00:00,ETH/USD,2857.1,2860.4,2552.0,2691.0,191687.34921014492,515830656.7245
1622678400000.0,2021-06-03 00:00:00,ETH/USD,2706.8,2896.5,2662.9,2857.1,139053.7205385181,397290384.9506
1622592000000.0,2021-06-02 00:00:00,ETH/USD,2634.5,2803.2,2551.7,2706.8,137767.17125188414,372908179.1446
1622505600000.0,2021-06-01 00:00:00,ETH/USD,2707.1,2741.3,2527.0,2634.5,175584.00297388498,462576055.8347
1622419200000.0,2021-05-31 00:00:00,ETH/USD,2387.5,2720.0,2269.0,2707.1,186080.8242987699,503739399.4592
1622332800000.0,2021-05-30 00:00:00,ETH/USD,2280.0,2478.9,2182.3,2387.5,177987.69852356022,424945630.225
1622246400000.0,2021-05-29 00:00:00,ETH/USD,2413.0,2575.4,2208.3,2279.9,261451.5877229264,596083474.8495
1622160000000.0,2021-05-28 00:00:00,ETH/USD,2745.7,2764.4,2330.0,2413.0,280884.6071108164,677774556.9584
1622073600000.0,2021-05-27 00:00:00,ETH/USD,2890.6,2895.0,2643.0,2745.7,183898.46627497542,504930018.8512
1621987200000.0,2021-05-26 00:00:00,ETH/USD,2708.5,2915.5,2650.0,2890.6,192468.46652383587,556349349.3338
1621900800000.0,2021-05-25 00:00:00,ETH/USD,2652.1,2754.0,2386.1,2708.5,285371.23488200107,772927989.6779
1621814400000.0,2021-05-24 00:00:00,ETH/USD,2098.5,2676.2,2051.0,2652.1,283059.7639955884,750702800.0927
1621728000000.0,2021-05-23 00:00:00,ETH/USD,2296.7,2382.2,1730.0,2098.5,434746.4798955444,912315488.0608
1621641600000.0,2021-05-22 00:00:00,ETH/USD,2434.7,2500.0,2153.3,2296.7,263978.38726990897,606279162.0428
1621555200000.0,2021-05-21 00:00:00,ETH/USD,2773.2,2944.1,2105.0,2434.7,341306.36100620206,830978597.1418
1621468800000.0,2021-05-20 00:00:00,ETH/USD,2443.0,2993.8,2154.0,2773.2,335622.6647235324,930748773.8113
1621382400000.0,2021-05-19 00:00:00,ETH/USD,3377.3,3442.4,1821.8,2454.0,667601.0296215566,1638292926.6913
1621296000000.0,2021-05-18 00:00:00,ETH/USD,3283.9,3567.7,3240.9,3377.3,154966.49410170846,523368340.5297
1621209600000.0,2021-05-17 00:00:00,ETH/USD,3584.8,3589.4,3118.4,3282.9,245068.8415294709,804536499.8571
1621123200000.0,2021-05-16 00:00:00,ETH/USD,3648.0,3883.4,3349.2,3584.8,199072.74699266345,713635983.4193
1621036800000.0,2021-05-15 00:00:00,ETH/USD,4080.6,4137.6,3632.0,3648.0,143513.02345685306,523535509.5706
1620950400000.0,2021-05-14 00:00:00,ETH/USD,3719.0,4178.2,3691.8,4080.6,107578.99412147724,438986843.4121
1620864000000.0,2021-05-13 00:00:00,ETH/USD,3823.6,4039.6,3530.5,3719.0,288901.857878193,1074426009.449
1620777600000.0,2021-05-12 00:00:00,ETH/USD,4179.1,4381.4,3735.0,3824.2,168369.714938157,643879463.8665
1620691200000.0,2021-05-11 00:00:00,ETH/USD,3948.9,4185.9,3775.9,4179.1,140759.48042650332,588247944.6504
1620604800000.0,2021-05-10 00:00:00,ETH/USD,3928.5,4213.3,3610.7,3948.9,161839.20294998607,639086828.5292
1620518400000.0,2021-05-09 00:00:00,ETH/USD,3915.7,3986.0,3725.0,3928.5,71432.14413552247,280621178.2364
1620432000000.0,2021-05-08 00:00:00,ETH/USD,3482.2,3963.6,3452.3,3915.7,85439.77852779835,334556540.7813
1620345600000.0,2021-05-07 00:00:00,ETH/USD,3490.9,3590.8,3352.8,3482.2,78382.41438627879,272943243.3759
1620259200000.0,2021-05-06 00:00:00,ETH/USD,3529.8,3611.6,3378.2,3490.9,92121.9513482483,321588519.9616
1620172800000.0,2021-05-05 00:00:00,ETH/USD,3238.4,3548.6,3207.7,3529.8,130314.28233452319,459983353.7844
1620086400000.0,2021-05-04 00:00:00,ETH/USD,3431.3,3528.6,3162.1,3238.6,213586.2220742605,691720338.8097
1620000000000.0,2021-05-03 00:00:00,ETH/USD,2951.3,3456.6,2951.3,3431.3,115348.19757325212,395794270.3331
1619913600000.0,2021-05-02 00:00:00,ETH/USD,2947.8,2985.8,2852.6,2951.3,53748.42590644801,158627729.3777
1619827200000.0,2021-05-01 00:00:00,ETH/USD,2775.0,2957.3,2755.2,2947.8,63765.157586437344,187966931.5333
1619740800000.0,2021-04-30 00:00:00,ETH/USD,2759.0,2801.7,2726.3,2775.0,58386.2054525045,162021720.1307
1619654400000.0,2021-04-29 00:00:00,ETH/USD,2748.4,2800.7,2669.6,2759.0,69835.69297944907,192676676.9303
1619568000000.0,2021-04-28 00:00:00,ETH/USD,2669.5,2765.2,2563.4,2748.4,94701.39440689128,260277312.3879
1619481600000.0,2021-04-27 00:00:00,ETH/USD,2534.0,2684.0,2483.4,2669.5,68141.76822824498,181904450.2853
1619395200000.0,2021-04-26 00:00:00,ETH/USD,2322.3,2544.8,2305.0,2534.8,101780.72480684865,257993781.2404
1619308800000.0,2021-04-25 00:00:00,ETH/USD,2214.6,2357.4,2163.9,2322.3,71216.81933079274,165386819.5319
1619222400000.0,2021-04-24 00:00:00,ETH/USD,2368.7,2370.2,2155.2,2214.6,105834.83962769802,234381835.8395
1619136000000.0,2021-04-23 00:00:00,ETH/USD,2400.1,2442.7,2107.9,2368.7,278366.79417811456,659367425.3697
1619049600000.0,2021-04-22 00:00:00,ETH/USD,2357.6,2645.9,2301.9,2400.0,209568.58111416668,502964594.674
1618963200000.0,2021-04-21 00:00:00,ETH/USD,2333.9,2470.2,2237.1,2357.6,95736.25342555989,225707791.0761
1618876800000.0,2021-04-20 00:00:00,ETH/USD,2161.6,2349.4,2051.4,2333.9,109576.2980884785,255740122.1087
1618790400000.0,2021-04-19 00:00:00,ETH/USD,2240.3,2282.5,2078.0,2161.6,91445.8717657291,197669396.4088
1618704000000.0,2021-04-18 00:00:00,ETH/USD,2317.4,2339.8,1925.0,2240.3,159785.87639441143,357968298.8864
1618617600000.0,2021-04-17 00:00:00,ETH/USD,2424.8,2498.4,2310.3,2317.4,56691.05056347631,131375840.5758
1618531200000.0,2021-04-16 00:00:00,ETH/USD,2517.6,2549.2,2303.6,2424.8,103563.22207406795,251120100.8852
1618444800000.0,2021-04-15 00:00:00,ETH/USD,2432.9,2546.8,2401.0,2517.6,95091.9131684938,239403400.593
1618358400000.0,2021-04-14 00:00:00,ETH/USD,2300.3,2446.5,2279.8,2432.9,72821.667808048,177167835.6102
1618272000000.0,2021-04-13 00:00:00,ETH/USD,2136.5,2317.4,2134.9,2300.3,46653.30145337564,107316589.3332
1618185600000.0,2021-04-12 00:00:00,ETH/USD,2150.2,2202.1,2101.0,2136.5,36133.544479756616,77199317.781
1618099200000.0,2021-04-11 00:00:00,ETH/USD,2133.2,2164.3,2112.1,2150.2,24843.77396437541,53419082.7782
1618012800000.0,2021-04-10 00:00:00,ETH/USD,2065.4,2198.6,2056.8,2133.2,45917.09889757173,97950355.3683
1617926400000.0,2021-04-09 00:00:00,ETH/USD,2080.7,2101.5,2048.9,2065.4,29628.382611455407,61194461.4457
1617840000000.0,2021-04-08 00:00:00,ETH/USD,1962.1,2084.5,1945.0,2080.8,31520.070292531716,65586962.2647
1617753600000.0,2021-04-07 00:00:00,ETH/USD,2113.0,2129.5,1930.6,1962.1,69782.03071826104,136919322.4723
1617667200000.0,2021-04-06 00:00:00,ETH/USD,2108.1,2151.9,2044.8,2113.0,57101.59964311406,120655680.0459
1617580800000.0,2021-04-05 00:00:00,ETH/USD,2077.2,2132.8,2001.7,2108.1,56908.37231734738,119968539.6822
1617494400000.0,2021-04-04 00:00:00,ETH/USD,2008.2,2092.4,1971.9,2077.2,47968.002847101874,99639135.514
1617408000000.0,2021-04-03 00:00:00,ETH/USD,2134.2,2139.2,2002.2,2008.2,77805.42146628822,156248847.3886
1617321600000.0,2021-04-02 00:00:00,ETH/USD,1967.9,2145.1,1948.4,2134.2,48674.55068456565,103881226.071
1617235200000.0,2021-04-01 00:00:00,ETH/USD,1921.1,1985.8,1884.6,1967.9,56315.00810808476,110822304.4559
1617148800000.0,2021-03-31 00:00:00,ETH/USD,1841.6,1949.7,1771.0,1921.1,46119.92040799542,88600979.0958
1617062400000.0,2021-03-30 00:00:00,ETH/USD,1816.8,1860.0,1786.3,1841.6,26446.47355033667,48703825.6903
1616976000000.0,2021-03-29 00:00:00,ETH/USD,1687.0,1842.7,1677.7,1816.8,44756.89094138045,81314319.4623
1616889600000.0,2021-03-28 00:00:00,ETH/USD,1713.8,1725.9,1662.0,1687.0,13006.95347403675,21942730.5107
1616803200000.0,2021-03-27 00:00:00,ETH/USD,1700.0,1733.6,1666.5,1713.8,12428.996241568444,21300813.7588
1616716800000.0,2021-03-26 00:00:00,ETH/USD,1586.1,1701.3,1585.9,1700.0,24284.469404411764,41283597.9875
1616630400000.0,2021-03-25 00:00:00,ETH/USD,1581.0,1622.8,1548.4,1586.1,68235.88472921001,108228936.769
1616544000000.0,2021-03-24 00:00:00,ETH/USD,1667.9,1740.5,1546.0,1581.0,56195.7634345351,88845501.99
1616457600000.0,2021-03-23 00:00:00,ETH/USD,1681.3,1721.9,1650.7,1667.9,39886.54315060855,66526765.3209
1616371200000.0,2021-03-22 00:00:00,ETH/USD,1783.9,1807.0,1654.3,1681.3,37579.341424017126,63182146.7362
1616284800000.0,2021-03-21 00:00:00,ETH/USD,1805.0,1817.6,1747.3,1783.9,34039.37188811032,60722835.5112
1616198400000.0,2021-03-20 00:00:00,ETH/USD,1809.6,1868.8,1801.1,1805.0,23542.53567828255,42494276.8993
1616112000000.0,2021-03-19 00:00:00,ETH/USD,1775.6,1841.7,1733.7,1809.6,45270.66815959329,81921801.1016
1616025600000.0,2021-03-18 00:00:00,ETH/USD,1824.3,1849.7,1758.6,1775.6,26182.51264389502,46489669.4505
1615939200000.0,2021-03-17 00:00:00,ETH/USD,1806.1,1840.6,1742.1,1824.4,33643.281634784034,61378803.0145
1615852800000.0,2021-03-16 00:00:00,ETH/USD,1794.9,1818.5,1712.2,1806.1,43494.41570627319,78555264.2071
1615766400000.0,2021-03-15 00:00:00,ETH/USD,1848.1,1891.0,1734.7,1794.9,80723.57545879993,144890745.591
1615680000000.0,2021-03-14 00:00:00,ETH/USD,1921.6,1932.4,1836.9,1848.1,38666.35169855528,71459284.5741
1615593600000.0,2021-03-13 00:00:00,ETH/USD,1766.0,1944.0,1726.9,1921.6,47538.891983087015,91350734.8347
1615507200000.0,2021-03-12 00:00:00,ETH/USD,1827.4,1843.1,1710.7,1766.0,51518.93501766704,90982439.2412
1615420800000.0,2021-03-11 00:00:00,ETH/USD,1794.2,1847.6,1723.8,1827.4,43514.30106758235,79518033.7709
1615334400000.0,2021-03-10 00:00:00,ETH/USD,1871.7,1879.9,1758.2,1794.2,79722.39293060974,143037917.3961
1615248000000.0,2021-03-09 00:00:00,ETH/USD,1833.9,1871.8,1801.3,1871.7,41896.177352032915,78417075.1498
1615161600000.0,2021-03-08 00:00:00,ETH/USD,1726.5,1844.6,1666.1,1833.9,42638.706762309834,78195124.3314
1615075200000.0,2021-03-07 00:00:00,ETH/USD,1651.3,1734.6,1630.9,1726.5,34721.417492151755,59946527.3002
1614988800000.0,2021-03-06 00:00:00,ETH/USD,1528.8,1671.9,1512.6,1651.3,45366.3932346636,74913525.1484
1614902400000.0,2021-03-05 00:00:00,ETH/USD,1538.5,1549.7,1442.3,1528.8,38858.60524221612,59407035.6943
1614816000000.0,2021-03-04 00:00:00,ETH/USD,1568.5,1625.3,1501.5,1538.5,36245.16546447839,55763187.0671
